FINALVOTE_STATE_WEIGHT,state,male,age1,age2,age3,age4,age5,age6,hsless,somecoll,coll,postcoll,white,black,hisp,other,lib,noideo,demparty
1.3405677607,AZ,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.1952257944,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.1977639432,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.2127920001,AZ,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
0.2118007449,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.1441468918,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.3063908837,AZ,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1.1209211964,AZ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.1370292442,AZ,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0.086657039,AZ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
4.4907480112,AZ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3419109607,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3.2181405466,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3.7120570054,AZ,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0.133903964,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.5562797764,AZ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.216142239,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0.2163136621,AZ,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0.2875765877,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.5120837829,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.4331045103,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.1269781885,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.4271929078,AZ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2.9313213608,AZ,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.0162130117,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.4427664346,AZ,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.6209852191,AZ,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.8672390379,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.0464723638,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.4953726751,AZ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.2065310612,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.7232719657,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1.7753130018,AZ,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0.4718528641,AZ,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4.4319018649,AZ,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.6857380611,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3.7585882922,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.5069626437,AZ,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.147507589,AZ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.3499489762,AZ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.4378802845,AZ,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.4683325197,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.4516146949,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.1252921724,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.1033853137,AZ,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.7276088936,AZ,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.2494489378,AZ,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
0.0346192332,AZ,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.3844947323,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.3716442918,AZ,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.2435785057,AZ,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.171860479,AZ,1,,,,,,,0,0,1,0,0,0,1,0,1,0,1
0.3835356518,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.2425469192,AZ,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.450663463,AZ,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.2497984245,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.133903964,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3.754920141,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.1057809163,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3.281797807,AZ,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.2398341328,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
3.5024636436,AZ,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.0539303744,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.503126326,AZ,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4953726751,AZ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.261064949,AZ,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0539303744,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.1141422219,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.2154180055,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.1420698668,AZ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
0.4642075757,AZ,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.541509001,AZ,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.0262151333,AZ,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
2.6869616928,AZ,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.2682280288,AZ,1,0,0,0,0,1,0,0,0,1,0,,,,,0,0,0
1.2506141701,AZ,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2233153912,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1.1042170203,AZ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1.1065146917,AZ,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.5696030736,AZ,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.7443391775,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.1908066188,AZ,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.7340545554,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.4953726751,AZ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.0770596998,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1.0581894623,AZ,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2.3854557954,AZ,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1768711092,AZ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.1199036523,AZ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3.7240280937,AZ,0,0,0,0,0,1,0,,,,,1,0,0,0,0,0,0
1.4043439779,AZ,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
3.7191020592,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.42286966,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3.4010868424,AZ,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.8137730084,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.3844947323,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.3001884484,AZ,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
3.2803512872,AZ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3.9739237739,AZ,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0470591692,AZ,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1593203176,AZ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.25485016,AZ,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0.2220415802,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.0714714976,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
0.6917780631,AZ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.8137730084,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.0562612941,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.5565644536,AZ,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.4456602914,AZ,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3.281797807,AZ,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
0.6255062051,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.1008635329,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2.5785078484,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.1141422219,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.1213649633,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.763918003,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.7970249542,AZ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.4026599806,AZ,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.0378651495,AZ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
0.1338575918,AZ,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3.3107940199,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1.5954660718,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.9850146492,AZ,1,,,,,,,0,1,0,0,1,0,0,0,0,0,0
2.1107131202,AZ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
1.0936045442,AZ,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.0556117341,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3.7005847383,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.4100585309,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.0298225988,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.8168951924,AZ,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.1368106588,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
2.8555509422,AZ,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
3.9459371302,AZ,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3.2111290294,AZ,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0.0958141565,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.3857874003,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.2489118311,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.1012061654,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3.7240697997,AZ,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.265212126,AZ,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.1779985747,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.561890426,AZ,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2.1365462677,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3.1645900405,AZ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
1.8796147772,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.0932566183,AZ,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
0.1235129226,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.0215840659,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.1898147142,AZ,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
3.7597346371,AZ,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0.1829248998,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.4109106555,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.4993428389,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.7373025871,AZ,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.4642075757,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.1954851677,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.1864241633,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.5223982796,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.37890532,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.1577241835,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.118806068,AZ,,,,,,,,0,0,0,1,,,,,0,0,0
0.2121185431,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.2847525719,AZ,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.5170905911,AZ,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.4198424899,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.1955612183,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.1148951676,AZ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.1368106588,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.1224557147,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.0856989335,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.0821621416,AZ,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.5074102178,AZ,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.189345131,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0.2193306558,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.0795968861,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.147507589,AZ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.1141422219,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.4637716254,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.06069944,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.9422781463,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1.6346359135,AZ,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0.9495236456,AZ,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.1213649633,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1.9488199698,AZ,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2.980356447,AZ,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
0.3793295553,AZ,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1.6051573964,AZ,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.6602035133,AZ,1,0,0,0,0,0,1,0,1,0,0,,,,,0,0,0
0.5091511203,AZ,1,,,,,,,0,0,1,0,,,,,0,0,0
1.9848414242,AZ,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0.561890426,AZ,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.4158296047,AZ,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
2.0987781738,AZ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.2686470692,AZ,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0.482756029,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.4602609863,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3.7240697997,AZ,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3.9824439904,AZ,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1.552464764,AZ,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.0770596998,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.1093220062,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.3426927119,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.1612412348,AZ,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0.369378719,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.462819355,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.0854484531,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.1021237513,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.1630948318,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.0714714976,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.4354337863,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1.6601716846,AZ,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2481848093,AZ,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
0.5440995093,AZ,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.6561566698,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.1837006256,AZ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2.042290433,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.2834502937,AZ,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4.0068917287,AZ,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.3151348981,AZ,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.7440726506,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3.2523080004,AZ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.2472924611,AZ,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.3195350997,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.1655007211,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.7014578744,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.1036889994,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.5453887274,AZ,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2.9045296121,AZ,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0.8261022251,AZ,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.0771950906,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.0506223322,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.7930884368,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.2193306558,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.0770596998,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.186721134,AZ,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.1253488078,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
3.7348421305,AZ,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0.3849935644,AZ,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.3236152398,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.8573967101,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.9981149276,AZ,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.2192748183,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.5104358829,AZ,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.353137428,AZ,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0.2011559672,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.6922314484,AZ,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.3851755451,AZ,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.8902243284,AZ,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3.3873629073,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.9552394171,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.213613487,AZ,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
2.3679707733,AZ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.6813534903,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.2155029511,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.6761845922,AZ,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.9549912718,AZ,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0.1237835753,AZ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.2251229157,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1.0749094791,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.2470595519,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2.8080122469,AZ,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1.3241926731,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1.6389382293,AZ,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0.1368106588,AZ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.3755092594,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.1021237513,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.2364288196,AZ,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3.3950985237,AZ,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0770596998,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.4303321586,AZ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
3.1080691354,AZ,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.3426927119,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.1052214972,AZ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3.1346336188,AZ,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4.2757685763,AZ,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3.7191020592,AZ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.4886664228,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.5643166794,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.2151620339,AZ,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.2544751102,AZ,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.147507589,AZ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3.4440124349,AZ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0.7934165978,AZ,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.0779798177,AZ,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.1502367698,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1.1427283375,AZ,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1.1595493424,AZ,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0.4535526435,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.2875046346,AZ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.4879852138,AZ,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2.2473383214,AZ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0.049123768,AZ,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.4543319073,AZ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4.0752377214,AZ,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.3543025643,AZ,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.9911172803,AZ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.8463348646,AZ,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
